,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Img_ID_x,Autofocus_score,Z plane,Well coords,Acquisition number,Metrics,Value,Variables,Frequency,Total power,Estimated f,Elapsed time,x,y,Type prediction,Type homography prediction,Type grid prediction,Wellname,time_x,complex_img,Img_ID_y,quality,time_y,Variance,fmean,fmeanbin,fSTD,Spectral_moments
872,872,872,2.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.12.53.ims,,7026.6,2-2,2.0,Brenner,1769690971.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.12.53,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,843.6967305604716,6404.54915648575,6404.54915648575,1154.3952013999842,0.6893693688089644
873,873,873,3.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.13.44.ims,,7031.58,2-2,3.0,Brenner,1800018907.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.13.44,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,861.1637535709742,6517.186848499027,6517.186848499027,1147.4548868906684,0.700298054349705
874,874,874,4.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.13.56.ims,,7036.56,2-2,4.0,Brenner,1818745857.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.13.56,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,872.3812186651859,6570.038806700823,6570.038806700823,1114.9020466891338,0.7019743866692132
875,875,875,5.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.14.09.ims,,7041.56,2-2,5.0,Brenner,2085958689.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.14.09,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,1284.2547486908377,7892.137837048747,7892.137837048747,1875.804188925468,0.8236990323746658
876,876,876,6.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.13.18.ims,,7046.52,2-2,6.0,Brenner,1808110365.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.13.18,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,862.8650920715968,6517.432109265459,6517.432109265459,1125.3145313972925,0.6975595626288946
877,877,877,7.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.12.40.ims,,7051.48,2-2,7.0,Brenner,1778373525.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.12.40,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,845.8848651108257,6355.18387992249,6355.18387992249,1160.3813920380942,0.676440825197383
878,878,878,8.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.13.06.ims,,7056.5,2-2,8.0,Brenner,1778316216.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.13.06,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,846.2714356044538,6381.24617022098,6381.24617022098,1120.302849010675,0.6821867440736903
879,879,879,9.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.15.26.ims,,7061.4,2-2,9.0,Brenner,1401067968.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.15.26,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,666.6047193902428,5216.685050808988,5216.685050808988,1256.8832825530624,0.5828561655731168
880,880,880,10.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.14.47.ims,,7066.4,2-2,10.0,Brenner,2691087584.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.14.47,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,10001.681525128315,53247.241351141056,53247.241351141056,149933.78918707534,4.662200701349008
881,881,881,11.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.15.13.ims,,7071.38,2-2,11.0,Brenner,1409306062.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.15.13,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,689.6155093632055,5282.190332223739,5282.190332223739,1275.042688040235,0.5884334482257584
882,882,882,12.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.15.00.ims,,7076.38,2-2,12.0,Brenner,1459706148.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.15.00,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,1040.3996858299793,6782.765248178672,6782.765248178672,5279.962444600387,0.7240693067500188
883,883,883,13.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.14.35.ims,,7081.38,2-2,13.0,Brenner,9533835445.0,,,,1.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.14.35,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,54045.33848069857,283219.5581138456,283219.5581138456,829482.8002950968,19.731986292302818
884,884,884,14.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.14.22.ims,,7086.36,2-2,14.0,Brenner,3799940978.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.14.22,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,11943.790350494834,62125.66205268089,62125.66205268089,164300.1789801523,4.769624441849605
885,885,885,15.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.15.49.ims,,7006.58,2-2,0.0,Brenner,1708256132.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.15.49,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,811.5216338363763,6186.526271751175,6186.526271751175,1149.8308699267125,0.6680007424195809
886,886,886,16.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.17.44.ims,,7001.58,2-2,1.0,Brenner,1649514815.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.17.44,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,781.9758073942585,5982.679508317903,5982.679508317903,1165.4459916477333,0.6485754739156002
887,887,887,17.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.16.14.ims,,6996.52,2-2,2.0,Brenner,1693833230.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.16.14,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,810.1706140822481,6083.492473820354,6083.492473820354,1132.217557591873,0.6492713907530403
888,888,888,18.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.17.18.ims,,6991.52,2-2,3.0,Brenner,1671033355.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.17.18,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,793.1425126395753,6044.660358981879,6044.660358981879,1168.1263277318233,0.6530419277818127
889,889,889,19.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.16.40.ims,,6986.4,2-2,4.0,Brenner,1681352006.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.16.40,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,799.9308511444816,6052.965035550799,6052.965035550799,1151.8095535830676,0.6492255542081057
890,890,890,20.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.17.05.ims,,6981.4,2-2,5.0,Brenner,1676291054.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.17.05,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,798.9242973676737,6092.788321442485,6092.788321442485,1169.4307344749443,0.6587116960073403
891,891,891,21.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.16.53.ims,,6976.38,2-2,6.0,Brenner,1684350606.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.16.53,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,799.1868393635377,6076.119820814823,6076.119820814823,1160.2021767357207,0.6545961056998401
892,892,892,22.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.17.31.ims,,6971.32,2-2,7.0,Brenner,1659537534.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.17.31,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,787.5687485297531,6042.0048999803885,6042.0048999803885,1164.7519870382052,0.6565135912264337
893,893,893,23.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.16.01.ims,,6966.3,2-2,8.0,Brenner,1699192942.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.16.01,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,809.1576065083354,6159.842707335732,6159.842707335732,1152.2265391876492,0.6649160435846293
894,894,894,24.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.16.27.ims,,6961.28,2-2,9.0,Brenner,1695701863.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.16.27,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,813.3043367048897,6161.319398123691,6161.319398123691,1169.288006531367,0.6646742245265251
895,895,895,25.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.17.56.ims,,6956.26,2-2,10.0,Brenner,1635952847.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.17.56,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,778.0499266229,5931.06169699171,5931.06169699171,1179.2009190582012,0.6412651824186966
896,896,896,26.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.18.09.ims,,6951.22,2-2,11.0,Brenner,1568171455.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.18.09,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,749.0791656746878,5719.343408026524,5719.343408026524,1168.9875657533262,0.6234565038662498
897,897,897,27.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.18.22.ims,,6946.08,2-2,12.0,Brenner,1429062502.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.18.22,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,661.1509851735173,5246.352211380411,5246.352211380411,1238.9290158727156,0.5787023658233117
898,898,898,28.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.18.35.ims,,6941.0,2-2,13.0,Brenner,1387313392.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.18.35,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,651.4308845633059,5117.839139943766,5117.839139943766,1273.1726348885447,0.5688278366269459
899,899,899,29.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_18.18.47.ims,,6935.98,2-2,14.0,Brenner,1371260020.0,,,,0.0,416.729207992554,-43.4031,28.71174,1.0,Levenberg-Marquardt,Linear spacing,2-2,18.18.47,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_18.19.13_F0.ims,3,18.19.13,647.6931032476697,5068.601040776292,5068.601040776292,1251.1726137478595,0.5630286920297006
900,900,900,0.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.13.15.ims,1.0,7028.86,14-2,0.0,Brenner,1820019547.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.13.15,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,873.2819521275669,6552.573166897414,6552.573166897414,1117.0632666664258,0.7005851592359411
901,901,901,1.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.12.50.ims,1.0,7033.82,14-2,1.0,Brenner,1829691459.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.12.50,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,876.2686829696405,6589.686619288847,6589.686619288847,1113.3679793678573,0.7055628329084369
902,902,902,2.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.13.03.ims,1.0,7038.76,14-2,2.0,Brenner,1816777649.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.13.03,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,872.0421186112927,6544.268225780967,6544.268225780967,1129.7484031695592,0.6998819049969175
903,903,903,3.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.13.28.ims,1.0,7043.64,14-2,3.0,Brenner,1816373893.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.13.28,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,873.085513823069,6559.5907835443495,6559.5907835443495,1099.544127293531,0.7029687467954432
904,904,904,4.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.13.41.ims,1.0,7048.48,14-2,4.0,Brenner,1833857459.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.13.41,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,885.8794117955927,6581.327833674892,6581.327833674892,1077.7897314645472,0.6992925292199568
905,905,905,5.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.14.07.ims,2.0,7053.44,14-2,5.0,Brenner,1915355632.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.14.07,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,997.9324591447304,7163.6658731250645,7163.6658731250645,1864.0036932086407,0.7570355428949203
906,906,906,6.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.13.54.ims,1.0,7058.36,14-2,6.0,Brenner,1868230715.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.13.54,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,916.9029381535948,6786.849595730487,6786.849595730487,1155.1913612097085,0.7222105129371379
907,907,907,7.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.14.45.ims,4.0,7063.32,14-2,7.0,Brenner,36719577872.0,,,,1.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.14.45,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,327464.0772754345,910694.5803853632,910694.5803853632,3769180.769192477,36.54569301657873
908,908,908,8.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.14.32.ims,3.0,7068.18,14-2,8.0,Brenner,7880434962.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.14.32,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,60498.80014847936,206035.57838026143,206035.57838026143,835534.8788333407,13.782464412935754
909,909,909,9.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.15.11.ims,3.0,7073.1,14-2,9.0,Brenner,12906732369.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.15.11,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,64131.98268184162,336307.61688972724,336307.61688972724,1018315.6813266824,21.951027766444213
910,910,910,10.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.15.24.ims,2.0,7078.02,14-2,10.0,Brenner,2415152914.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.15.24,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,7368.210687612975,42684.59094555526,42684.59094555526,115604.08723599276,3.589793382800712
911,911,911,11.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.14.19.ims,3.0,7083.04,14-2,11.0,Brenner,2284749508.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.14.19,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,2790.9451715671976,14320.93617475421,14320.93617475421,29305.24381219732,1.3657024981881425
912,912,912,12.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.14.58.ims,3.0,7087.86,14-2,12.0,Brenner,31567006404.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.14.58,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,224944.54186703652,804743.2137388833,804743.2137388833,3039158.734590688,37.055675927362
913,913,913,13.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.17.03.ims,1.0,7092.86,14-2,13.0,Brenner,1726330058.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.17.03,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,824.922603702865,6264.758197183938,6264.758197183938,1164.4082283267098,0.6767460379282068
914,914,914,14.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.16.38.ims,1.0,7097.86,14-2,14.0,Brenner,1737728837.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.16.38,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,829.4211567036339,6259.040630132728,6259.040630132728,1112.3259221964468,0.6715062337926837
915,915,915,15.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.15.36.ims,2.0,7018.84,14-2,0.0,Brenner,1550337958.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.15.36,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,1107.8692238560116,7521.32511548649,7521.32511548649,7111.24697414322,0.7787270100838345
916,916,916,16.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.15.49.ims,2.0,7013.66,14-2,1.0,Brenner,1472991079.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.15.49,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,738.8674290757044,5577.564897123101,5577.564897123101,1394.9989062184218,0.6124817258894901
917,917,917,17.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.16.50.ims,1.0,7008.58,14-2,2.0,Brenner,1729697110.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.16.50,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,825.8257843363328,6278.713028951343,6278.713028951343,1163.9678765664078,0.6785276037490026
918,918,918,18.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.16.12.ims,1.0,7003.56,14-2,3.0,Brenner,1757393508.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.16.12,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,839.2896182935074,6362.836770012217,6362.836770012217,1146.2301535748445,0.6863246078364853
919,919,919,19.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.16.25.ims,1.0,6998.52,14-2,4.0,Brenner,1746538333.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.16.25,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,834.2322301876932,6304.833581639103,6304.833581639103,1128.8308293839482,0.6772808968466263
920,920,920,20.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.18.58.ims,2.0,6993.48,14-2,5.0,Brenner,1475269617.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.18.58,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,870.9104010972462,5757.787101374413,5757.787101374413,2204.193090266544,0.64644975649061
921,921,921,21.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_21.18.20.ims,1.0,6988.38,14-2,6.0,Brenner,1690898462.0,,,,0.0,417.598407506943,-43.4031,-26.39058,1.0,Levenberg-Marquardt,Linear spacing,14-2,21.18.20,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_21.19.37_F0.ims,3,21.19.37,855.1649517843554,6286.369579608111,6286.369579608111,1210.3880288358705,0.6891575554297329
